time,paw,flow,vol,pmus
0,7.58766734609373,0.0368045644387333,0,0
0.01,7.61054549713355,0.0383373062355556,-2.56045094353725e-06,-0.00039426
0.02,7.66652329197591,0.00806936719635755,-1.31194464025332e-05,-0.00157084
0.03,7.64605161631071,0.00701604664220179,-2.94664587046729e-05,-0.00351118
0.04,7.62469745275223,-0.00207363517763685,-4.72919979343435e-05,-0.00618467
0.05,7.61093504622287,0.00206522823581804,-6.28838290671131e-05,-0.00954915
0.06,7.59949808746037,-0.00106139517841952,-7.38501676481694e-05,-0.01355157
0.07,7.63083105292557,0.00584365833203592,-7.19780728315247e-05,-0.02527478
0.08,7.5803909756348,0.00517792485893482,-4.72185080033971e-05,-0.04464659
0.09,7.54458825651775,0.00655920029960767,5.98369904549212e-06,-0.0715869
0.1,7.49954601719351,0.00899979862096777,8.67690064267943e-05,-0.10600892
0.11,7.46182369498494,0.010199783768576,0.000191174358201561,-0.14782059
0.12,7.41558384764244,0.00638253013194286,0.000317454394304542,-0.19692599
0.13,7.41600449108182,0.00178963403540621,0.000464870501567958,-0.25322688
0.14,7.31924867971511,0.00498546617323761,0.000633026784357963,-0.31662423
0.15,7.28990546595986,0.00828846238325071,0.00082166465164849,-0.38701981
0.16,7.2549380259793,0.00788904064437744,0.00102397221883514,-0.45717171
0.17,7.20523842376662,0.00758677005640526,0.00123116016478965,-0.52698788
0.18,7.17555648982387,0.0114077219885065,0.00143985226254666,-0.59638153
0.19,7.15999743597169,0.0123901887457274,0.00164876763147989,-0.66527255
0.2,7.04073132777107,0.0176772490369274,0.00185726320964971,-0.73358876
0.21,6.9916766774055,0.0181274609670562,0.00206498326014483,-0.80126704
0.22,6.92343632749421,0.0275637955612081,0.0022716913006989,-0.86825432
0.23,6.86325161655018,0.0286215755099857,0.00247721187861392,-0.93450844
0.24,6.87487453164225,0.0306221574700669,0.00268141128521168,-0.99999881
0.25,6.80555940751071,0.0271359493715641,0.00288414791140461,-1.06465928
0.26,6.72052721187569,0.025993692620055,0.00308579617624858,-1.12902066
0.27,6.69555561485509,0.0230940788878714,0.00328713529089221,-1.19328686
0.28,6.61472757373944,0.0271381251048269,0.00348862436802813,-1.25745798
0.29,6.56751666077105,0.0285750543050004,0.00369042806623259,-1.32153427
0.3,6.50189708169437,0.0329952488908889,0.00389260440801957,-1.38551621
0.31,6.37078305869274,0.0238337515399406,0.00409517378553504,-1.44940441
0.32,6.33806451605814,0.026746465173642,0.00429814353573823,-1.5131997
0.33,6.27590607878174,0.0239798765303052,0.00450151667695248,-1.57690304
0.34,6.20135936140528,0.0171244639917079,0.00470529502907524,-1.64051562
0.35,6.2051118002651,0.00642221681666187,0.00490948032995442,-1.70403875
0.36,6.11751934230707,-0.00281262636635457,0.00511407461238781,-1.76747396
0.37,6.0779256665258,-0.0102354932141719,0.00531908033255243,-1.8308229
0.38,6.04038913821162,0.000820461449633062,0.00552450041834021,-1.89408742
0.39,5.9651062958412,-0.00272020205224598,0.00573033829422423,-1.95726952
0.4,5.89386839703787,0.00565867588655608,0.00593659785993153,-2.02037134
0.41,5.82778538808749,0.011426616006853,0.00614328347339982,-2.08339519
0.42,5.74867915420459,0.024582123483472,0.0063503999937115,-2.14634354
0.43,5.67765443046643,0.0183150800533834,0.00655795271264145,-2.20921897
0.44,5.58160365383725,0.0221445977923827,0.00676594737542549,-2.27202424
0.45,5.60967914236965,0.0407021816459072,0.00697439015673229,-2.3347622
0.46,5.80071132328678,0.100591416047606,0.00718329703349375,-2.39743586
0.47,6.16772831254339,0.177598896291644,0,-2.46004834
0.48,6.65371294080661,0.274722322793998,0.00130060874279588,-2.52260288
0.49,7.22308915169781,0.383328528210518,0.00442642185967416,-2.58510283
0.5,7.9385052388487,0.513467960366434,0.00933419564645738,-2.64755165
0.51,8.7875474842611,0.650651128616584,0.015721286755614,-2.70995287
0.52,9.61652180892529,0.781620555053738,0.0232918678460643,-2.77231014
0.53,10.4176783811531,0.886574951638061,0.0318297963498161,-2.83462719
0.54,11.1764523679702,0.974330108795454,0.0411990385351703,-2.89690782
0.55,11.8854453529202,1.0500950587527,0.0513183230249212,-2.95915589
0.56,12.5421818935239,1.1097486210207,0.0621363790063188,-3.02137534
0.57,13.1171144993172,1.15621702269712,0.0736137823252008,-3.08357016
0.58,13.5862229966312,1.18777460410252,0.0856385132221505,-3.14574438
0.59,13.9723618388987,1.19784749106925,0.0979563787190244,-3.20790208
0.6,14.2522557384189,1.20739431822906,0.110340480592661,-3.27004734
0.61,14.4464408744576,1.20873301342309,0.122659049358778,-3.33218432
0.62,14.5817947731321,1.20215579947845,0.134856280663423,-3.39431714
0.63,14.7099302498973,1.18923575643046,0.146918709397461,-3.45644996
0.64,14.7820959110299,1.18234257526207,0.158850877928879,-3.51858693
0.65,14.8903056399608,1.17302087397914,0.170660410821583,-3.5807322
0.66,14.9753634840393,1.16488531040327,0.182354139596369,-3.64288989
0.67,15.0546637507766,1.15784473519637,0.193935935431864,-3.70506411
0.68,15.1397358793939,1.14917964504012,0.205407961315062,-3.76725893
0.69,15.2304838272636,1.14110324064799,0.216771485632803,-3.82947839
0.7,15.3051658347692,1.13119680570059,0.22802750064809,-3.89172646
0.71,15.4280012051349,1.12319783874564,0.239177019722053,-3.95400709
0.72,15.5127637045099,1.11835477115735,0.250221141064951,-4.01632414
0.73,15.5819987306761,1.10739678600343,0.261161020625421,-4.07868141
0.74,15.6746594424393,1.09172540381754,0.27199783752639,-4.14108263
0.75,15.7791827957985,1.07605990705193,0.282732802302429,-4.20353144
0.76,15.8254981791604,1.05250828359661,0.293367079085895,-4.26603139
0.77,15.8867359224864,1.04089842749465,0.303901838315317,-4.32858593
0.78,15.9318361008164,1.03075661064703,0.31433823950369,-4.39119842
0.79,15.9926916937515,1.01905618518783,0.324677431530544,-4.45387208
0.8,16.087722802826,1.00759854754044,0.334920554322788,-4.51661004
0.81,16.0868565301813,0.998824198277142,0.34506872056801,-4.5794153
0.82,16.0979878206261,0.982010704778795,0.355123073173353,-4.64229074
0.83,16.1719797914468,0.980555379784299,0.36508473413367,-4.70523909
0.84,16.2109827715441,0.974350611678475,0.374951466525384,-4.76111696
0.85,16.2354285638299,0.960444805313878,0.384718110803553,-4.80992683
0.86,16.3010055220477,0.948002656163766,0.394380683792421,-4.851671
0.87,16.3533474810582,0.948950726205848,0.403935817808696,-4.88635161
0.88,16.4866059282751,0.948510234547944,0.413379896272012,-4.91397067
0.89,16.5717729411396,0.947052884352808,0.422709137324282,-4.93453001
0.9,16.6959278541406,0.936912080104044,0.431919406921455,-4.94803131
0.91,16.7777452686548,0.907538093583858,0.44100143091757,-4.94347127
0.92,16.916222391662,0.891088417307065,0.449940593395752,-4.92085121
0.93,17.0326785980996,0.877258162796936,0.458728456499631,-4.88731829
0.94,17.1414779902809,0.854602567946444,0.467360127767048,-4.84287349
0.95,17.2042067676146,0.831350740185194,0.475828780507169,-4.78751761
0.96,17.2876328441813,0.805572388300716,0.484126780568681,-4.72125129
0.97,17.3497298611218,0.785389262699084,0.492245949577413,-4.6440274
0.98,17.4698025967808,0.782420962454928,0.500178229322157,-4.55598896
0.99,17.5162218589681,0.762870377016632,0.507915735756479,-4.45733999
