time,paw,flow,vol,pmus
0,9.06952042804085,-0.0246542299186176,0,0
0.01,8.87028683616902,-0.0012715140593604,-2.58436645307014e-06,-0.00039426
0.02,8.79793264672144,-0.0106077739367458,-1.32271506263213e-05,-0.00157084
0.03,8.76596319826779,-0.0031025598251438,-2.96852381863435e-05,-0.00351118
0.04,8.71529906515599,0.00586289323197544,-4.75951717373253e-05,-0.00618467
0.05,8.68197346544834,0.000650105760089119,-6.32509045324558e-05,-0.00954915
0.06,8.66542508086405,-0.00207151364770068,-7.42600819001244e-05,-0.01355157
0.07,8.68226023616517,0.00173440429324836,-7.92502003430717e-05,-0.0181288
0.08,8.6756841558778,0.00419911035315615,-7.75316669943412e-05,-0.02320866
0.09,8.70715530200767,0.00080155683429345,-6.88900633878209e-05,-0.02871104
0.1,8.70095702197195,-0.00642978798553097,-5.37743133132015e-05,-0.03454915
0.11,8.67548023014758,-0.0184206915625209,-3.32659390044999e-05,-0.04063093
0.12,8.66496016122152,-0.0181422261377572,-9.19201135287477e-06,-0.04686047
0.13,8.65562975794104,-0.0148271221573099,1.67639253439713e-05,-0.05313953
0.14,8.63581893891692,-0.0130158118789111,4.3555341068409e-05,-0.05936907
0.15,8.67041013703633,-0.0113084611844423,7.05443608120415e-05,-0.06545085
0.16,8.66441048621045,-0.0175811078988195,9.73006276425305e-05,-0.07128896
0.17,8.68796827465038,-0.0201918763982154,0.000123491527932915,-0.07679134
0.18,8.74223616309922,-0.015523591282287,0.000148832985981121,-0.0818712
0.19,8.81219261812375,-0.0104583219548443,0.000173070179311312,-0.08644843
0.2,8.81947270523601,-0.00984715179489898,0.000195971889608759,-0.09045085
0.21,8.84394878232577,-0.0177533896446102,0.000217330308515798,-0.09381533
0.22,8.792088592861,-0.0058233405320928,0.000236962866074159,-0.09648882
0.23,8.81888149970938,-0.00223602064919219,0.000254714573583319,-0.09842916
0.24,8.8178017554907,0.00201289983445883,0.000270460241952665,-0.09960574
0.25,8.7949359555778,0.00336347410656195,0.000284063256306095,-0.09995241
0.26,8.79273795436097,0.000169909719927655,0.00029589036507065,-0.1
0.27,8.80883986383281,0.00491920806893013,0.000306746766379788,-0.09995241
0.28,8.78438552036966,0.0016016135012028,0.000317099856039263,-0.09980973
0.29,8.82784155233334,-0.0106610863625035,0.000327107367764679,-0.09957224
0.3,8.75837665292506,-0.00118402243658483,0.000336821688488695,-0.09924039
0.31,8.72800278042716,0.00595162108974586,0.000346260535333991,-0.0988148
0.32,8.72288154986443,0.00890553740453022,0.000355430441880585,-0.09829629
0.33,8.68547599050807,0.0153090662709659,0.000364334579468109,-0.09768585
0.34,8.67855722110319,0.00774483711070154,0.000372975318315426,-0.09698463
0.35,8.7011856677231,0.0195202414512691,0.000381355106878314,-0.09619398
0.36,8.66623804299486,0.0234611969289208,0.000389476748676375,-0.09531539
0.37,8.71973537059066,0.018580375784123,0.00039734348449389,-0.09435054
0.38,8.71445313890626,0.00775885790969036,0.000404959039987867,-0.09330127
0.39,8.71179535480342,0.00511041310386256,0.000412327605935266,-0.09216957
0.4,8.71534941572965,-0.00409782669326651,0.000419453840628253,-0.0909576
0.41,8.71037372586428,-0.00439888055867196,0.000426342872161754,-0.08966767
0.42,8.70141378965344,-0.0151142839204091,0.000433000263241106,-0.08830222
0.43,8.70450271968606,-0.0142317022197052,0.000439432025800911,-0.08686387
0.44,8.72895926775633,-0.0144011276099336,0.000445644600338406,-0.08535534
0.45,8.69486117306556,-0.0102978130566865,0.000451644828194972,-0.08377951
0.46,8.68559387246627,-0.0122242075894474,0.000457439960653997,-0.08213938
0.47,8.64064533486098,-0.0148182701280289,0.00046303762261638,-0.08043807
0.48,8.68245770198217,-0.00396579269685987,0.000468445796095753,-0.07867882
0.49,8.67988649875979,-0.0067382923141957,0.000473672798736939,-0.07686498
0.5,8.68858120273462,-0.00736334125123932,0.000478727247837801,-0.075
0.51,8.62417395469856,-0.00792423793432396,0.000483618022154829,-0.07308743
0.52,8.64875678076446,-0.00558661861335468,0.000488354212841355,-0.07113091
0.53,8.68000774512565,-0.00543762400421579,0.000492945056473823,-0.06913417
0.54,8.71719204143577,-0.000171700449901735,0.000497399828463372,-0.06710101
0.55,8.68067902422828,-0.0062153190736484,0.0005017276774012,-0.06503529
0.56,8.6586475505443,0.0015922360455473,0.000505937417804367,-0.06294095
0.57,8.68414134983558,-0.00373645290689955,0.000510037203991365,-0.06082198
0.58,8.70751317703372,-0.00659476430066396,0.00051403399892412,-0.05868241
0.59,8.7029477956468,-0.00497479179087724,0.000517932798327516,-0.05652631
0.6,8.68790006784011,0.00470557843507829,0.000521735483093348,-0.05435779
0.61,8.684026125994,0.00646071166484014,0.000525439100191275,-0.05218097
0.62,8.70321691897586,-0.00454423977723469,0.000529033415345171,-0.05
0.63,8.75364949356601,0.00230526019360927,0.000532497569522516,-0.04781903
0.64,8.71066756183021,0.00273335139834497,0.000535795787187512,-0.04564221
0.65,8.72231043755501,0.0127366528761623,0.000538872450914337,-0.04347369
