time,paw,flow,vol,pmus
0,7.83559973088833,0.00786888735134627,0,0
0.01,7.68136959152236,-0.00901257519193771,-2.56045094353725e-06,-0.00039426
0.02,7.62995583695886,-0.0217789302739983,-1.31194464025332e-05,-0.00157084
0.03,7.61742135225185,-0.0128092913371017,-2.94664587046729e-05,-0.00351118
0.04,7.61389313790905,-0.0102555080961015,-4.72919979343435e-05,-0.00618467
0.05,7.65661370060812,-0.00861231908204971,-6.28838290671131e-05,-0.00954915
0.06,7.64241056051536,0.0028839616331917,-7.38501676481694e-05,-0.01355157
0.07,7.65292410111592,0.0118803660449499,-7.8825841426414e-05,-0.0181288
0.08,7.65852337006409,0.0194146164722685,-7.71314614749547e-05,-0.02320866
0.09,7.63256654536539,0.0258581426325151,-6.85537229152663e-05,-0.02871104
0.1,7.62932209964673,0.0280102071168578,-5.35421681218115e-05,-0.03454915
0.11,7.61285315480205,0.0187425040040024,-3.31441960507339e-05,-0.04063093
0.12,7.62725591699153,0.0195681906249684,-9.15200838123317e-06,-0.04686047
0.13,7.59770097256571,0.0164818705563193,1.67568892962033e-05,-0.05313953
0.14,7.59294066632867,0.0240213512230064,4.35266598500046e-05,-0.05936907
0.15,7.59151500410571,0.0282902745256547,7.05099313775743e-05,-0.06545085
0.16,7.61573199196048,0.021193476690859,9.72704112319941e-05,-0.07128896
0.17,7.58466318720303,0.018065274566722,0.000123472208019785,-0.07679134
0.18,7.58329689053147,0.0261839691145949,0.000148829560577843,-0.0818712
0.19,7.53777148760149,0.0251417268055049,0.000173086727273158,-0.08644843
0.2,7.54558608672896,0.0193580426887082,0.000196011904489688,-0.09045085
0.21,7.55443844977104,0.0169022884268619,0.000217396819442484,-0.09381533
0.22,7.51476802507087,0.0118270435397749,0.000237058464224657,-0.09648882
0.23,7.49111858289212,0.0137092664164086,0.000254841402198627,-0.09842916
0.24,7.53834595654765,0.0192245250109581,0.000270619975405253,-0.09960574
0.25,7.51253382802141,0.0177657056278905,0.000284247965513469,-0.09994161
0.26,7.46170268182525,0.0172165025152599,0.000296101028142703,-0.1
0.27,7.4703365053817,0.0272866098736987,0.000306976771886667,-0.09994161
0.28,7.49453882250814,0.0298398349182999,0.000317303557876704,-0.09976658
0.29,7.51457517973756,0.0313674134299792,0.000327227988337955,-0.09947532
0.3,7.5401085489583,0.0364390107660891,0.000336799769978943,-0.09906851
0.31,7.53575896480553,0.0313331493668672,0.000346036351224148,-0.09854709
0.32,7.55664953490973,0.0365854450952179,0.000354944793361329,-0.09791229
0.33,7.58704375536957,0.037762847249486,0.000363529157550629,-0.09716559
0.34,7.60105132106066,0.0381197018177262,0.000371792975143153,-0.09630873
0.35,7.57618935111928,0.0277124757785011,0.000379740101988983,-0.09534372
0.36,7.55185409390256,0.0257272100778222,0.00038737498309868,-0.0942728
0.37,7.58039190248234,0.00767300647647212,0.000394702741456541,-0.09309848
0.38,7.58702972045618,0.00730784562464576,0.000401729220334647,-0.09182351
0.39,7.57912714500451,0.00077719641331148,0.000408460943964865,-0.09045085
0.4,7.55198920788505,-0.000401750175362566,0.000414905121924794,-0.08898372
0.41,7.52647357099936,-0.00462648344407188,0.000421069644117352,-0.08742554
0.42,7.51179106372036,-0.00880436219152989,0.000426963042298422,-0.08577995
0.43,7.53987256922493,-0.0131033349291972,0.000432594476616333,-0.08405079
0.44,7.52070908522091,-0.000961234744526851,0.000437973720681594,-0.08224211
0.45,7.51374385891116,0.00214164127511308,0.000443111127681305,-0.08035813
0.46,7.50214647054018,-0.000320741649574054,0.000448017576800458,-0.07840324
0.47,7.54759091606669,-0.000735754128000532,0.000452704455243047,-0.07638201
0.48,7.61637002124227,-0.00314591762773726,0.000457183629863112,-0.07429917
0.49,7.65959860534452,0.00551057252693224,0.000461467369325083,-0.07215958
0.5,7.62592293500159,0.00483579300933209,0.000465568250543702,-0.06996823
0.51,7.63229795195202,-0.00413329004022658,0.000469499063924859,-0.06773024
